sessionId,exitEventType
SESS0002011,상품_상세조회
SESS0002012,상품_상세조회
SESS0002013,상품_상세조회
SESS0002014,상품_상세조회
SESS0002015,검색
SESS0002016,구매완료
SESS0002017,상품_상세조회
SESS0002018,상품_상세조회
SESS0002019,검색
SESS0002020,상품_상세조회
SESS0002021,상품_상세조회
SESS0002022,검색
SESS0002023,검색
SESS0002024,장바구니_이탈
SESS0002025,상품_상세조회
SESS0002026,상품_상세조회
SESS0002027,찜하기
SESS0002028,상품_상세조회
SESS0002029,상품_상세조회
SESS0002030,결제페이지_진입
SESS0002031,구매완료
SESS0002032,상품_상세조회
SESS0002033,상품_상세조회
SESS0002034,구매완료
SESS0002035,결제페이지_진입
SESS0002036,구매완료
SESS0002037,결제페이지_진입
SESS0002038,결제페이지_진입
SESS0002039,구매완료
SESS0002040,구매완료
SESS0002041,찜하기
SESS0002042,검색
SESS0002043,구매완료
SESS0002044,상품_상세조회
SESS0002045,구매완료
SESS0002046,찜하기
SESS0002047,상품_상세조회
SESS0002048,상품_상세조회
SESS0002049,구매완료
SESS0002050,상품_상세조회
SESS0002051,구매완료
SESS0002052,검색
SESS0002053,찜하기
SESS0002054,구매완료
SESS0002055,구매완료
SESS0002056,검색
SESS0002057,구매완료
SESS0002058,상품_상세조회
SESS0002059,상품_상세조회
SESS0002060,상품_상세조회
SESS0002061,상품_상세조회
SESS0002062,구매완료
SESS0002063,카테고리_이동
SESS0002064,상품_상세조회
SESS0002065,구매완료
SESS0002066,상품_상세조회
SESS0002067,상품_상세조회
SESS0002068,찜하기
SESS0002069,검색
SESS0002070,상품_상세조회
SESS0002071,검색
SESS0002072,검색
SESS0002073,장바구니_담기
SESS0002074,구매완료
SESS0002075,상품_상세조회
SESS0002076,검색
SESS0002077,구매완료
SESS0002078,상품_상세조회
SESS0002079,결제페이지_진입
SESS0002080,상품_상세조회
SESS0002081,찜하기
SESS0002082,상품_상세조회
SESS0002083,카테고리_이동
SESS0002084,상품_상세조회
SESS0002085,찜하기
SESS0002086,장바구니_이탈
SESS0002087,상품_상세조회
SESS0002088,상품_상세조회
SESS0002089,상품_상세조회
SESS0002090,상품_상세조회
SESS0002091,구매완료
SESS0002092,구매완료
SESS0002093,상품_상세조회
SESS0002094,상품_상세조회
SESS0002095,카테고리_이동
SESS0002096,찜하기
SESS0002097,검색
SESS0002098,찜하기
SESS0002099,구매완료
SESS0002100,찜하기
SESS0002101,검색
SESS0002102,카테고리_이동
SESS0002103,상품_상세조회
SESS0002104,찜하기
SESS0002105,장바구니_이탈
SESS0002106,구매완료
SESS0002107,상품_상세조회
SESS0002108,구매완료
SESS0002109,상품_상세조회
SESS0002110,카테고리_이동
SESS0002111,상품_상세조회
SESS0002112,구매완료
SESS0002113,찜하기
SESS0002114,카테고리_이동
SESS0002115,상품_상세조회
SESS0002116,구매완료
SESS0002117,상품_상세조회
SESS0002118,구매완료
SESS0002119,구매완료
SESS0002120,상품_상세조회
SESS0002121,상품_상세조회
SESS0002122,구매완료
SESS0002123,검색
SESS0002124,상품_상세조회
SESS0002125,상품_상세조회
SESS0002126,상품_상세조회
SESS0002127,결제페이지_진입
SESS0002128,상품_상세조회
SESS0002129,구매완료
SESS0002130,상품_상세조회
SESS0002131,상품_상세조회
SESS0002132,상품_상세조회
SESS0002133,구매완료
SESS0002134,상품_상세조회
SESS0002135,카테고리_이동
SESS0002136,상품_상세조회
SESS0002137,상품_상세조회
SESS0002138,상품_상세조회
SESS0002139,상품_상세조회
SESS0002140,상품_상세조회
SESS0002141,찜하기
SESS0002142,상품_상세조회
SESS0002143,상품_상세조회
SESS0002144,결제페이지_진입
SESS0002145,상품_상세조회
SESS0002146,상품_상세조회
SESS0002147,상품_상세조회
SESS0002148,찜하기
SESS0002149,검색
SESS0002150,상품_상세조회
SESS0002151,결제페이지_진입
SESS0002152,카테고리_이동
SESS0002153,찜하기
SESS0002154,찜하기
SESS0002155,상품_상세조회
SESS0002156,카테고리_이동
SESS0002157,상품_상세조회
SESS0002158,카테고리_이동
SESS0002159,구매완료
SESS0002160,상품_상세조회
SESS0002161,상품_상세조회
SESS0002162,상품_상세조회
SESS0002163,상품_상세조회
SESS0002164,상품_상세조회
SESS0002165,결제페이지_진입
SESS0002166,찜하기
SESS0002167,찜하기
SESS0002168,검색
SESS0002169,카테고리_이동
SESS0002170,찜하기
SESS0002171,상품_상세조회
SESS0002172,구매완료
SESS0002173,결제페이지_진입
SESS0002174,구매완료
SESS0002175,장바구니_이탈
SESS0002176,상품_상세조회
SESS0002177,상품_상세조회
SESS0002178,상품_상세조회
SESS0002179,구매완료
SESS0002180,상품_상세조회
SESS0002181,찜하기
SESS0002182,찜하기
SESS0002183,카테고리_이동
SESS0002184,카테고리_이동
SESS0002185,상품_상세조회
SESS0002186,상품_상세조회
SESS0002187,찜하기
SESS0002188,결제페이지_진입
SESS0002189,찜하기
SESS0002190,상품_상세조회
SESS0002191,상품_상세조회
SESS0002192,카테고리_이동
SESS0002193,찜하기
SESS0002194,결제페이지_진입
SESS0002195,검색
SESS0002196,검색
SESS0002197,찜하기
SESS0002198,구매완료
SESS0002199,카테고리_이동
SESS0002200,상품_상세조회
SESS0002201,구매완료
SESS0002202,상품_상세조회
SESS0002203,상품_상세조회
SESS0002204,결제페이지_진입
SESS0002205,결제페이지_진입
SESS0002206,상품_상세조회
SESS0002207,상품_상세조회
SESS0002208,상품_상세조회
SESS0002209,상품_상세조회
SESS0002210,찜하기
SESS0002211,상품_상세조회
SESS0002212,상품_상세조회
SESS0002213,상품_상세조회
SESS0002214,상품_상세조회
SESS0002215,검색
SESS0002216,상품_상세조회
SESS0002217,상품_상세조회
SESS0002218,상품_상세조회
SESS0002219,상품_상세조회
SESS0002220,검색
SESS0002221,상품_상세조회
SESS0002222,상품_상세조회
SESS0002223,카테고리_이동
SESS0002224,상품_상세조회
SESS0002225,구매완료
SESS0002226,상품_상세조회
SESS0002227,상품_상세조회
SESS0002228,구매완료
SESS0002229,결제페이지_진입
SESS0002230,상품_상세조회
SESS0002231,구매완료
SESS0002232,상품_상세조회
SESS0002233,찜하기
SESS0002234,상품_상세조회
SESS0002235,상품_상세조회
SESS0002236,상품_상세조회
SESS0002237,상품_상세조회
SESS0002238,상품_상세조회
SESS0002239,구매완료
SESS0002240,결제페이지_진입
SESS0002241,장바구니_이탈
SESS0002242,상품_상세조회
SESS0002243,구매완료
SESS0002244,검색
SESS0002245,상품_상세조회
SESS0002246,검색
SESS0002247,검색
SESS0002248,상품_상세조회
SESS0002249,상품_상세조회
SESS0002250,상품_상세조회
SESS0002251,카테고리_이동
SESS0002252,상품_상세조회
SESS0002253,상품_상세조회
SESS0002254,구매완료
SESS0002255,카테고리_이동
SESS0002256,구매완료
SESS0002257,상품_상세조회
SESS0002258,구매완료
SESS0002259,카테고리_이동
SESS0002260,상품_상세조회
SESS0002261,상품_상세조회
SESS0002262,구매완료
SESS0002263,상품_상세조회
SESS0002264,구매완료
SESS0002265,상품_상세조회
SESS0002266,카테고리_이동
SESS0002267,찜하기
SESS0002268,결제페이지_진입
SESS0002269,찜하기
SESS0002270,구매완료
SESS0002271,상품_상세조회
SESS0002272,카테고리_이동
SESS0002273,검색
SESS0002274,구매완료
SESS0002275,카테고리_이동
SESS0002276,장바구니_이탈
SESS0002277,검색
SESS0002278,상품_상세조회
SESS0002279,상품_상세조회
SESS0002280,상품_상세조회
SESS0002281,상품_상세조회
SESS0002282,검색
SESS0002283,장바구니_이탈
SESS0002284,장바구니_이탈
SESS0002285,상품_상세조회
SESS0002286,구매완료
SESS0002287,상품_상세조회
SESS0002288,상품_상세조회
SESS0002289,상품_상세조회
SESS0002290,구매완료
SESS0002291,상품_상세조회
SESS0002292,검색
SESS0002293,상품_상세조회
SESS0002294,상품_상세조회
SESS0002295,상품_상세조회
SESS0002296,상품_상세조회
SESS0002297,상품_상세조회
SESS0002298,상품_상세조회
SESS0002299,상품_상세조회
SESS0002300,검색
SESS0002301,카테고리_이동
SESS0002302,상품_상세조회
SESS0002303,결제페이지_진입
SESS0002304,상품_상세조회
SESS0002305,구매완료
SESS0002306,상품_상세조회
SESS0002307,구매완료
SESS0002308,상품_상세조회
SESS0002309,상품_상세조회
SESS0002310,결제페이지_진입
SESS0002311,상품_상세조회
SESS0002312,카테고리_이동
SESS0002313,결제페이지_진입
SESS0002314,상품_상세조회
SESS0002315,상품_상세조회
SESS0002316,카테고리_이동
SESS0002317,상품_상세조회
SESS0002318,상품_상세조회
SESS0002319,상품_상세조회
SESS0002320,상품_상세조회
SESS0002321,상품_상세조회
SESS0002322,장바구니_이탈
SESS0002323,찜하기
SESS0002324,카테고리_이동
SESS0002325,상품_상세조회
SESS0002326,장바구니_이탈
SESS0002327,결제페이지_진입
SESS0002328,상품_상세조회
SESS0002329,카테고리_이동
SESS0002330,장바구니_이탈
SESS0002331,구매완료
SESS0002332,상품_상세조회
SESS0002333,카테고리_이동
SESS0002334,결제페이지_진입
SESS0002335,상품_상세조회
SESS0002336,찜하기
SESS0002337,결제페이지_진입
SESS0002338,상품_상세조회
SESS0002339,결제페이지_진입
SESS0002340,카테고리_이동
SESS0002341,찜하기
SESS0002342,상품_상세조회
SESS0002343,카테고리_이동
SESS0002344,결제페이지_진입
SESS0002345,찜하기
SESS0002346,상품_상세조회
SESS0002347,장바구니_이탈
SESS0002348,구매완료
SESS0002349,카테고리_이동
SESS0002350,상품_상세조회
SESS0002351,장바구니_이탈
SESS0002352,카테고리_이동
SESS0002353,상품_상세조회
SESS0002354,카테고리_이동
SESS0002355,상품_상세조회
SESS0002356,카테고리_이동
SESS0002357,상품_상세조회
SESS0002358,구매완료
SESS0002359,구매완료
SESS0002360,상품_상세조회
SESS0002361,상품_상세조회
SESS0002362,상품_상세조회
SESS0002363,상품_상세조회
SESS0002364,상품_상세조회
SESS0002365,상품_상세조회
SESS0002366,구매완료
SESS0002367,장바구니_이탈
SESS0002368,상품_상세조회
SESS0002369,상품_상세조회
SESS0002370,찜하기
SESS0002371,구매완료
SESS0002372,상품_상세조회
SESS0002373,상품_상세조회
SESS0002374,상품_상세조회
SESS0002375,검색
SESS0002376,상품_상세조회
SESS0002377,검색
SESS0002378,상품_상세조회
SESS0002379,상품_상세조회
SESS0002380,결제페이지_진입
SESS0002381,카테고리_이동
SESS0002382,카테고리_이동
SESS0002383,상품_상세조회
SESS0002384,찜하기
SESS0002385,구매완료
SESS0002386,찜하기
SESS0002387,상품_상세조회
SESS0002388,구매완료
SESS0002389,결제페이지_진입
SESS0002390,상품_상세조회
SESS0002391,상품_상세조회
SESS0002392,상품_상세조회
SESS0002393,상품_상세조회
SESS0002394,상품_상세조회
SESS0002395,카테고리_이동
SESS0002396,찜하기
SESS0002397,검색
SESS0002398,검색
SESS0002399,검색
SESS0002400,상품_상세조회
SESS0002401,찜하기
SESS0002402,상품_상세조회
SESS0002403,상품_상세조회
SESS0002404,카테고리_이동
SESS0002405,구매완료
SESS0002406,구매완료
SESS0002407,상품_상세조회
SESS0002408,카테고리_이동
SESS0002409,상품_상세조회
SESS0002410,상품_상세조회
SESS0002411,카테고리_이동
SESS0002412,상품_상세조회
SESS0002413,상품_상세조회
SESS0002414,검색
SESS0002415,상품_상세조회
SESS0002416,상품_상세조회
SESS0002417,상품_상세조회
SESS0002418,상품_상세조회
SESS0002419,찜하기
SESS0002420,결제페이지_진입
SESS0002421,결제페이지_진입
SESS0002422,상품_상세조회
SESS0002423,구매완료
SESS0002424,상품_상세조회
SESS0002425,상품_상세조회
SESS0002426,장바구니_이탈
SESS0002427,상품_상세조회
SESS0002428,결제페이지_진입
SESS0002429,구매완료
SESS0002430,장바구니_이탈
SESS0002431,구매완료
SESS0002432,구매완료
SESS0002433,장바구니_이탈
SESS0002434,구매완료
SESS0002435,결제페이지_진입
SESS0002436,상품_상세조회
SESS0002437,결제페이지_진입
SESS0002438,상품_상세조회
SESS0002439,결제페이지_진입
SESS0002440,장바구니_이탈
SESS0002441,상품_상세조회
SESS0002442,상품_상세조회
SESS0002443,찜하기
SESS0002444,검색
SESS0002445,상품_상세조회
SESS0002446,구매완료
SESS0002447,찜하기
SESS0002448,장바구니_이탈
SESS0002449,상품_상세조회
SESS0002450,상품_상세조회
SESS0002451,구매완료
SESS0002452,상품_상세조회
SESS0002453,카테고리_이동
SESS0002454,카테고리_이동
SESS0002455,찜하기
SESS0002456,상품_상세조회
SESS0002457,상품_상세조회
SESS0002458,결제페이지_진입
SESS0002459,검색
SESS0002460,상품_상세조회
SESS0002461,검색
SESS0002462,상품_상세조회
SESS0002463,결제페이지_진입
SESS0002464,상품_상세조회
SESS0002465,상품_상세조회
SESS0002466,상품_상세조회
SESS0002467,찜하기
SESS0002468,검색
SESS0002469,구매완료
SESS0002470,구매완료
SESS0002471,상품_상세조회
SESS0002472,찜하기
SESS0002473,카테고리_이동
SESS0002474,구매완료
SESS0002475,찜하기
SESS0002476,결제페이지_진입
SESS0002477,결제페이지_진입
SESS0002478,상품_상세조회
SESS0002479,결제페이지_진입
SESS0002480,상품_상세조회
SESS0002481,상품_상세조회
SESS0002482,검색
SESS0002483,상품_상세조회
SESS0002484,상품_상세조회
SESS0002485,상품_상세조회
SESS0002486,구매완료
SESS0002487,찜하기
SESS0002488,결제페이지_진입
SESS0002489,상품_상세조회
SESS0002490,구매완료
SESS0002491,결제페이지_진입
SESS0002492,결제페이지_진입
SESS0002493,상품_상세조회
SESS0002494,결제페이지_진입
SESS0002495,구매완료
SESS0002496,상품_상세조회
SESS0002497,상품_상세조회
SESS0002498,구매완료
SESS0002499,상품_상세조회
SESS0002500,검색
SESS0002501,결제페이지_진입
SESS0002502,찜하기
SESS0002503,결제페이지_진입
SESS0002504,상품_상세조회
SESS0002505,구매완료
SESS0002506,구매완료
SESS0002507,상품_상세조회
SESS0002508,구매완료
SESS0002509,카테고리_이동
SESS0002510,상품_상세조회
SESS0002511,상품_상세조회
SESS0002512,카테고리_이동
SESS0002513,상품_상세조회
SESS0002514,상품_상세조회
SESS0002515,상품_상세조회
SESS0002516,상품_상세조회
SESS0002517,상품_상세조회
SESS0002518,구매완료
SESS0002519,카테고리_이동
SESS0002520,찜하기
SESS0002521,상품_상세조회
SESS0002522,결제페이지_진입
SESS0002523,구매완료
SESS0002524,장바구니_이탈
SESS0002525,결제페이지_진입
SESS0002526,구매완료
SESS0002527,구매완료
SESS0002528,구매완료
SESS0002529,상품_상세조회
SESS0002530,상품_상세조회
SESS0002531,상품_상세조회
SESS0002532,구매완료
SESS0002533,상품_상세조회
SESS0002534,구매완료
SESS0002535,상품_상세조회
SESS0002536,상품_상세조회
SESS0002537,상품_상세조회
SESS0002538,상품_상세조회
SESS0002539,상품_상세조회
SESS0002540,구매완료
SESS0002541,구매완료
SESS0002542,찜하기
SESS0002543,상품_상세조회
SESS0002544,구매완료
SESS0002545,찜하기
SESS0002546,상품_상세조회
SESS0002547,장바구니_이탈
SESS0002548,상품_상세조회
SESS0002549,상품_상세조회
SESS0002550,검색
SESS0002551,상품_상세조회
SESS0002552,카테고리_이동
SESS0002553,결제페이지_진입
SESS0002554,결제페이지_진입
SESS0002555,상품_상세조회
SESS0002556,상품_상세조회
SESS0002557,상품_상세조회
SESS0002558,상품_상세조회
SESS0002559,카테고리_이동
SESS0002560,상품_상세조회
SESS0002561,상품_상세조회
SESS0002562,결제페이지_진입
SESS0002563,상품_상세조회
SESS0002564,검색
SESS0002565,상품_상세조회
SESS0002566,구매완료
SESS0002567,찜하기
SESS0002568,구매완료
SESS0002569,카테고리_이동
SESS0002570,찜하기
SESS0002571,찜하기
SESS0002572,상품_상세조회
SESS0002573,찜하기
SESS0002574,상품_상세조회
SESS0002575,찜하기
SESS0002576,카테고리_이동
SESS0002577,상품_상세조회
SESS0002578,상품_상세조회
SESS0002579,상품_상세조회
SESS0002580,상품_상세조회
SESS0002581,상품_상세조회
SESS0002582,상품_상세조회
SESS0002583,구매완료
SESS0002584,구매완료
SESS0002585,구매완료
SESS0002586,장바구니_이탈
SESS0002587,찜하기
SESS0002588,검색
SESS0002589,카테고리_이동
SESS0002590,상품_상세조회
SESS0002591,상품_상세조회
SESS0002592,상품_상세조회
SESS0002593,찜하기
SESS0002594,상품_상세조회
SESS0002595,결제페이지_진입
SESS0002596,상품_상세조회
SESS0002597,상품_상세조회
SESS0002598,상품_상세조회
SESS0002599,구매완료
SESS0002600,찜하기
SESS0002601,찜하기
SESS0002602,상품_상세조회
SESS0002603,상품_상세조회
SESS0002604,구매완료
SESS0002605,장바구니_이탈
SESS0002606,상품_상세조회
SESS0002607,상품_상세조회
SESS0002608,상품_상세조회
SESS0002609,찜하기
SESS0002610,검색
SESS0002611,상품_상세조회
SESS0002612,구매완료
SESS0002613,상품_상세조회
SESS0002614,상품_상세조회
SESS0002615,상품_상세조회
SESS0002616,상품_상세조회
SESS0002617,찜하기
SESS0002618,상품_상세조회
SESS0002619,상품_상세조회
SESS0002620,상품_상세조회
SESS0002621,상품_상세조회
SESS0002622,상품_상세조회
SESS0002623,상품_상세조회
SESS0002624,상품_상세조회
SESS0002625,상품_상세조회
SESS0002626,상품_상세조회
SESS0002627,상품_상세조회
SESS0002628,카테고리_이동
SESS0002629,결제페이지_진입
SESS0002630,상품_상세조회
SESS0002631,구매완료
SESS0002632,카테고리_이동
SESS0002633,카테고리_이동
SESS0002634,찜하기
SESS0002635,상품_상세조회
SESS0002636,상품_상세조회
SESS0002637,상품_상세조회
SESS0002638,상품_상세조회
SESS0002639,찜하기
SESS0002640,찜하기
SESS0002641,구매완료
SESS0002642,결제페이지_진입
SESS0002643,구매완료
SESS0002644,장바구니_이탈
SESS0002645,상품_상세조회
SESS0002646,카테고리_이동
SESS0002647,상품_상세조회
SESS0002648,검색
SESS0002649,상품_상세조회
SESS0002650,찜하기
SESS0002651,구매완료
SESS0002652,구매완료
SESS0002653,찜하기
SESS0002654,상품_상세조회
SESS0002655,상품_상세조회
SESS0002656,장바구니_이탈
SESS0002657,검색
SESS0002658,찜하기
SESS0002659,상품_상세조회
SESS0002660,카테고리_이동
SESS0002661,상품_상세조회
SESS0002662,구매완료
SESS0002663,상품_상세조회
SESS0002664,구매완료
SESS0002665,구매완료
SESS0002666,상품_상세조회
SESS0002667,상품_상세조회
SESS0002668,장바구니_이탈
SESS0002669,상품_상세조회
SESS0002670,상품_상세조회
SESS0002671,상품_상세조회
SESS0002672,상품_상세조회
SESS0002673,상품_상세조회
SESS0002674,상품_상세조회
SESS0002675,찜하기
SESS0002676,카테고리_이동
SESS0002677,상품_상세조회
SESS0002678,검색
SESS0002679,카테고리_이동
SESS0002680,장바구니_이탈
SESS0002681,상품_상세조회
SESS0002682,상품_상세조회
SESS0002683,상품_상세조회
SESS0002684,검색
SESS0002685,결제페이지_진입
SESS0002686,구매완료
SESS0002687,상품_상세조회
SESS0002688,구매완료
SESS0002689,결제페이지_진입
SESS0002690,카테고리_이동
SESS0002691,검색
SESS0002692,상품_상세조회
SESS0002693,카테고리_이동
SESS0002694,찜하기
SESS0002695,상품_상세조회
SESS0002696,상품_상세조회
SESS0002697,카테고리_이동
SESS0002698,장바구니_이탈
SESS0002699,구매완료
SESS0002700,장바구니_이탈
SESS0002701,상품_상세조회
SESS0002702,상품_상세조회
SESS0002703,상품_상세조회
SESS0002704,상품_상세조회
SESS0002705,검색
SESS0002706,구매완료
SESS0002707,결제페이지_진입
SESS0002708,상품_상세조회
SESS0002709,상품_상세조회
SESS0002710,상품_상세조회
SESS0002711,구매완료
SESS0002712,상품_상세조회
SESS0002713,상품_상세조회
SESS0002714,상품_상세조회
SESS0002715,찜하기
SESS0002716,구매완료
SESS0002717,상품_상세조회
SESS0002718,찜하기
SESS0002719,구매완료
SESS0002720,구매완료
SESS0002721,상품_상세조회
SESS0002722,카테고리_이동
SESS0002723,구매완료
SESS0002724,구매완료
SESS0002725,카테고리_이동
SESS0002726,찜하기
SESS0002727,결제페이지_진입
SESS0002728,찜하기
SESS0002729,상품_상세조회
SESS0002730,찜하기
SESS0002731,결제페이지_진입
SESS0002732,상품_상세조회
SESS0002733,상품_상세조회
SESS0002734,상품_상세조회
SESS0002735,구매완료
SESS0002736,결제페이지_진입
SESS0002737,상품_상세조회
SESS0002738,상품_상세조회
SESS0002739,상품_상세조회
SESS0002740,찜하기
SESS0002741,상품_상세조회
SESS0002742,카테고리_이동
SESS0002743,찜하기
SESS0002744,장바구니_이탈
SESS0002745,상품_상세조회
SESS0002746,장바구니_이탈
SESS0002747,구매완료
SESS0002748,카테고리_이동
SESS0002749,검색
SESS0002750,상품_상세조회
SESS0002751,상품_상세조회
SESS0002752,카테고리_이동
SESS0002753,상품_상세조회
SESS0002754,상품_상세조회
SESS0002755,장바구니_이탈
SESS0002756,상품_상세조회
SESS0002757,검색
SESS0002758,장바구니_이탈
SESS0002759,상품_상세조회
SESS0002760,구매완료
SESS0002761,장바구니_이탈
SESS0002762,찜하기
SESS0002763,상품_상세조회
SESS0002764,구매완료
SESS0002765,구매완료
SESS0002766,찜하기
SESS0002767,결제페이지_진입
SESS0002768,상품_상세조회
SESS0002769,상품_상세조회
SESS0002770,구매완료
SESS0002771,구매완료
SESS0002772,상품_상세조회
SESS0002773,상품_상세조회
SESS0002774,검색
SESS0002775,결제페이지_진입
SESS0002776,상품_상세조회
SESS0002777,구매완료
SESS0002778,카테고리_이동
SESS0002779,결제페이지_진입
SESS0002780,카테고리_이동
SESS0002781,상품_상세조회
SESS0002782,상품_상세조회
SESS0002783,상품_상세조회
SESS0002784,구매완료
SESS0002785,상품_상세조회
SESS0002786,상품_상세조회
SESS0002787,구매완료
SESS0002788,찜하기
SESS0002789,상품_상세조회
SESS0002790,상품_상세조회
SESS0002791,상품_상세조회
SESS0002792,구매완료
SESS0002793,상품_상세조회
SESS0002794,상품_상세조회
SESS0002795,상품_상세조회
SESS0002796,상품_상세조회
SESS0002797,구매완료
SESS0002798,상품_상세조회
SESS0002799,상품_상세조회
SESS0002800,상품_상세조회
SESS0002801,찜하기
SESS0002802,상품_상세조회
SESS0002803,상품_상세조회
SESS0002804,결제페이지_진입
SESS0002805,상품_상세조회
SESS0002806,카테고리_이동
SESS0002807,상품_상세조회
SESS0002808,상품_상세조회
SESS0002809,구매완료
SESS0002810,검색
SESS0002811,상품_상세조회
SESS0002812,상품_상세조회
SESS0002813,상품_상세조회
SESS0002814,장바구니_이탈
SESS0002815,구매완료
SESS0002816,카테고리_이동
SESS0002817,결제페이지_진입
SESS0002818,카테고리_이동
SESS0002819,상품_상세조회
SESS0002820,카테고리_이동
SESS0002821,상품_상세조회
SESS0002822,상품_상세조회
SESS0002823,구매완료
SESS0002824,상품_상세조회
SESS0002825,결제페이지_진입
SESS0002826,상품_상세조회
SESS0002827,상품_상세조회
SESS0002828,결제페이지_진입
SESS0002829,구매완료
SESS0002830,결제페이지_진입
SESS0002831,카테고리_이동
SESS0002832,상품_상세조회
SESS0002833,구매완료
SESS0002834,상품_상세조회
SESS0002835,구매완료
SESS0002836,상품_상세조회
SESS0002837,구매완료
SESS0002838,상품_상세조회
SESS0002839,구매완료
SESS0002840,상품_상세조회
SESS0002841,상품_상세조회
SESS0002842,상품_상세조회
SESS0002843,상품_상세조회
SESS0002844,찜하기
SESS0002845,상품_상세조회
SESS0002846,구매완료
SESS0002847,구매완료
SESS0002848,검색
SESS0002849,상품_상세조회
SESS0002850,구매완료
SESS0002851,상품_상세조회
SESS0002852,검색
SESS0002853,검색
SESS0002854,구매완료
SESS0002855,상품_상세조회
SESS0002856,결제페이지_진입
SESS0002857,상품_상세조회
SESS0002858,카테고리_이동
SESS0002859,검색
SESS0002860,구매완료
SESS0002861,검색
SESS0002862,카테고리_이동
SESS0002863,찜하기
SESS0002864,찜하기
SESS0002865,상품_상세조회
SESS0002866,구매완료
SESS0002867,상품_상세조회
SESS0002868,검색
SESS0002869,상품_상세조회
SESS0002870,상품_상세조회
SESS0002871,구매완료
SESS0002872,결제페이지_진입
SESS0002873,상품_상세조회
SESS0002874,상품_상세조회
SESS0002875,구매완료
SESS0002876,상품_상세조회
SESS0002877,검색
SESS0002878,검색
SESS0002879,장바구니_이탈
SESS0002880,카테고리_이동
SESS0002881,찜하기
SESS0002882,구매완료
SESS0002883,카테고리_이동
SESS0002884,구매완료
SESS0002885,결제페이지_진입
SESS0002886,검색
SESS0002887,결제페이지_진입
SESS0002888,구매완료
SESS0002889,결제페이지_진입
SESS0002890,구매완료
SESS0002891,상품_상세조회
SESS0002892,상품_상세조회
SESS0002893,결제페이지_진입
SESS0002894,찜하기
SESS0002895,상품_상세조회
SESS0002896,상품_상세조회
SESS0002897,상품_상세조회
SESS0002898,상품_상세조회
SESS0002899,상품_상세조회
SESS0002900,상품_상세조회
SESS0002901,장바구니_이탈
SESS0002902,구매완료
SESS0002903,상품_상세조회
SESS0002904,상품_상세조회
SESS0002905,상품_상세조회
SESS0002906,구매완료
SESS0002907,검색
SESS0002908,상품_상세조회
SESS0002909,구매완료
SESS0002910,상품_상세조회
SESS0002911,상품_상세조회
SESS0002912,카테고리_이동
SESS0002913,장바구니_이탈
SESS0002914,구매완료
SESS0002915,상품_상세조회
SESS0002916,검색
SESS0002917,상품_상세조회
SESS0002918,결제페이지_진입
SESS0002919,카테고리_이동
SESS0002920,상품_상세조회
SESS0002921,검색
SESS0002922,구매완료
SESS0002923,검색
SESS0002924,구매완료
SESS0002925,검색
SESS0002926,구매완료
SESS0002927,구매완료
SESS0002928,결제페이지_진입
SESS0002929,검색
SESS0002930,상품_상세조회
SESS0002931,상품_상세조회
SESS0002932,구매완료
SESS0002933,상품_상세조회
SESS0002934,찜하기
SESS0002935,검색
SESS0002936,검색
SESS0002937,상품_상세조회
SESS0002938,검색
SESS0002939,상품_상세조회
SESS0002940,검색
SESS0002941,검색
SESS0002942,상품_상세조회
SESS0002943,장바구니_이탈
SESS0002944,상품_상세조회
SESS0002945,카테고리_이동
SESS0002946,상품_상세조회
SESS0002947,카테고리_이동
SESS0002948,구매완료
SESS0002949,상품_상세조회
SESS0002950,구매완료
SESS0002951,검색
SESS0002952,장바구니_이탈
SESS0002953,결제페이지_진입
SESS0002954,카테고리_이동
SESS0002955,장바구니_이탈
SESS0002956,검색
SESS0002957,구매완료
SESS0002958,카테고리_이동
SESS0002959,상품_상세조회
SESS0002960,찜하기
SESS0002961,찜하기
SESS0002962,검색
SESS0002963,상품_상세조회
SESS0002964,찜하기
SESS0002965,상품_상세조회
SESS0002966,구매완료
SESS0002967,상품_상세조회
SESS0002968,상품_상세조회
SESS0002969,상품_상세조회
SESS0002970,검색
SESS0002971,검색
SESS0002972,구매완료
SESS0002973,카테고리_이동
SESS0002974,구매완료
SESS0002975,상품_상세조회
SESS0002976,상품_상세조회
SESS0002977,찜하기
SESS0002978,상품_상세조회
SESS0002979,결제페이지_진입
SESS0002980,상품_상세조회
SESS0002981,상품_상세조회
SESS0002982,찜하기
SESS0002983,상품_상세조회
SESS0002984,카테고리_이동
SESS0002985,결제페이지_진입
SESS0002986,상품_상세조회
SESS0002987,구매완료
SESS0002988,구매완료
SESS0002989,구매완료
SESS0002990,상품_상세조회
SESS0002991,카테고리_이동
SESS0002992,상품_상세조회
SESS0002993,찜하기
SESS0002994,상품_상세조회
SESS0002995,찜하기
SESS0002996,상품_상세조회
SESS0002997,상품_상세조회
SESS0002998,상품_상세조회
SESS0002999,구매완료
SESS0003000,구매완료
SESS0003001,구매완료
SESS0003002,결제페이지_진입
SESS0003003,상품_상세조회
SESS0003004,상품_상세조회
SESS0003005,장바구니_이탈
SESS0003006,상품_상세조회
SESS0003007,검색
SESS0003008,구매완료
SESS0003009,카테고리_이동
SESS0003010,장바구니_이탈
SESS0003011,찜하기
SESS0003012,상품_상세조회
SESS0003013,상품_상세조회
