customerId,sessionId
CUST00860,SESS0002152
CUST00860,SESS0002153
CUST00860,SESS0002154
CUST00860,SESS0002155
CUST00860,SESS0002156
CUST00863,SESS0002157
CUST00863,SESS0002158
CUST00864,SESS0002159
CUST00864,SESS0002160
CUST00864,SESS0002161
CUST00864,SESS0002162
CUST00864,SESS0002163
CUST00864,SESS0002164
CUST00865,SESS0002165
CUST00865,SESS0002166
CUST00865,SESS0002167
CUST00865,SESS0002168
CUST00865,SESS0002169
CUST00867,SESS0002170
CUST00868,SESS0002171
CUST00869,SESS0002172
CUST00869,SESS0002173
CUST00869,SESS0002174
CUST00869,SESS0002175
CUST00869,SESS0002176
CUST00869,SESS0002177
CUST00870,SESS0002178
CUST00870,SESS0002179
CUST00872,SESS0002180
CUST00872,SESS0002181
CUST00872,SESS0002182
CUST00872,SESS0002183
CUST00872,SESS0002184
CUST00872,SESS0002185
CUST00872,SESS0002186
CUST00872,SESS0002187
CUST00873,SESS0002188
CUST00874,SESS0002189
CUST00875,SESS0002190
CUST00877,SESS0002191
CUST00877,SESS0002192
CUST00878,SESS0002193
CUST00878,SESS0002194
CUST00879,SESS0002195
CUST00879,SESS0002196
CUST00880,SESS0002197
CUST00880,SESS0002198
CUST00880,SESS0002199
CUST00880,SESS0002200
CUST00880,SESS0002201
CUST00881,SESS0002202
CUST00881,SESS0002203
CUST00882,SESS0002204
CUST00882,SESS0002205
CUST00882,SESS0002206
CUST00882,SESS0002207
CUST00882,SESS0002208
CUST00882,SESS0002209
CUST00882,SESS0002210
CUST00882,SESS0002211
CUST00883,SESS0002212
CUST00883,SESS0002213
CUST00884,SESS0002214
CUST00885,SESS0002215
CUST00885,SESS0002216
CUST00885,SESS0002217
CUST00886,SESS0002218
CUST00886,SESS0002219
CUST00886,SESS0002220
CUST00887,SESS0002221
CUST00887,SESS0002222
CUST00888,SESS0002223
CUST00888,SESS0002224
CUST00888,SESS0002225
CUST00888,SESS0002226
CUST00888,SESS0002227
CUST00889,SESS0002228
CUST00889,SESS0002229
CUST00889,SESS0002230
CUST00890,SESS0002231
CUST00890,SESS0002232
CUST00891,SESS0002233
CUST00891,SESS0002234
CUST00892,SESS0002235
CUST00893,SESS0002236
CUST00894,SESS0002237
CUST00894,SESS0002238
CUST00894,SESS0002239
CUST00894,SESS0002240
CUST00894,SESS0002241
CUST00895,SESS0002242
CUST00897,SESS0002243
CUST00898,SESS0002244
CUST00898,SESS0002245
CUST00898,SESS0002246
CUST00898,SESS0002247
CUST00898,SESS0002248
CUST00898,SESS0002249
CUST00899,SESS0002250
CUST00899,SESS0002251
CUST00899,SESS0002252
CUST00900,SESS0002253
CUST00900,SESS0002254
CUST00900,SESS0002255
CUST00901,SESS0002256
CUST00901,SESS0002257
CUST00903,SESS0002258
CUST00903,SESS0002259
CUST00903,SESS0002260
CUST00903,SESS0002261
CUST00903,SESS0002262
CUST00903,SESS0002263
CUST00903,SESS0002264
CUST00903,SESS0002265
CUST00906,SESS0002266
CUST00906,SESS0002267
CUST00907,SESS0002268
CUST00907,SESS0002269
CUST00908,SESS0002270
CUST00909,SESS0002271
CUST00909,SESS0002272
CUST00910,SESS0002273
CUST00910,SESS0002274
CUST00910,SESS0002275
CUST00911,SESS0002276
CUST00913,SESS0002277
CUST00914,SESS0002278
CUST00914,SESS0002279
CUST00915,SESS0002280
CUST00915,SESS0002281
CUST00916,SESS0002282
CUST00917,SESS0002283
CUST00917,SESS0002284
CUST00917,SESS0002285
CUST00917,SESS0002286
CUST00917,SESS0002287
CUST00918,SESS0002288
CUST00918,SESS0002289
CUST00918,SESS0002290
CUST00919,SESS0002291
CUST00919,SESS0002292
CUST00920,SESS0002293
CUST00921,SESS0002294
CUST00921,SESS0002295
CUST00921,SESS0002296
CUST00921,SESS0002297
CUST00921,SESS0002298
CUST00921,SESS0002299
CUST00921,SESS0002300
CUST00924,SESS0002301
CUST00924,SESS0002302
CUST00925,SESS0002303
CUST00925,SESS0002304
CUST00925,SESS0002305
CUST00926,SESS0002306
CUST00926,SESS0002307
CUST00926,SESS0002308
CUST00926,SESS0002309
CUST00927,SESS0002310
CUST00927,SESS0002311
CUST00927,SESS0002312
CUST00927,SESS0002313
CUST00927,SESS0002314
CUST00927,SESS0002315
CUST00928,SESS0002316
CUST00928,SESS0002317
CUST00928,SESS0002318
CUST00929,SESS0002319
CUST00929,SESS0002320
CUST00930,SESS0002321
CUST00930,SESS0002322
CUST00931,SESS0002323
CUST00932,SESS0002324
CUST00932,SESS0002325
CUST00932,SESS0002326
CUST00932,SESS0002327
CUST00932,SESS0002328
CUST00932,SESS0002329
CUST00932,SESS0002330
CUST00932,SESS0002331
CUST00933,SESS0002332
CUST00933,SESS0002333
CUST00935,SESS0002334
CUST00936,SESS0002335
CUST00937,SESS0002336
CUST00938,SESS0002337
CUST00938,SESS0002338
CUST00938,SESS0002339
CUST00938,SESS0002340
CUST00938,SESS0002341
CUST00938,SESS0002342
CUST00938,SESS0002343
CUST00938,SESS0002344
CUST00938,SESS0002345
CUST00939,SESS0002346
CUST00939,SESS0002347
CUST00940,SESS0002348
CUST00940,SESS0002349
CUST00941,SESS0002350
CUST00941,SESS0002351
CUST00943,SESS0002352
CUST00944,SESS0002353
CUST00944,SESS0002354
CUST00944,SESS0002355
CUST00945,SESS0002356
CUST00945,SESS0002357
CUST00945,SESS0002358
CUST00945,SESS0002359
CUST00945,SESS0002360
CUST00946,SESS0002361
CUST00946,SESS0002362
CUST00948,SESS0002363
CUST00950,SESS0002364
CUST00951,SESS0002365
CUST00951,SESS0002366
CUST00952,SESS0002367
CUST00952,SESS0002368
CUST00952,SESS0002369
CUST00953,SESS0002370
CUST00953,SESS0002371
CUST00953,SESS0002372
CUST00955,SESS0002373
CUST00956,SESS0002374
CUST00957,SESS0002375
CUST00960,SESS0002376
CUST00961,SESS0002377
CUST00961,SESS0002378
CUST00961,SESS0002379
CUST00962,SESS0002380
CUST00962,SESS0002381
CUST00962,SESS0002382
CUST00962,SESS0002383
CUST00963,SESS0002384
CUST00963,SESS0002385
CUST00963,SESS0002386
CUST00963,SESS0002387
CUST00963,SESS0002388
CUST00963,SESS0002389
CUST00963,SESS0002390
CUST00963,SESS0002391
CUST00964,SESS0002392
CUST00964,SESS0002393
CUST00964,SESS0002394
CUST00965,SESS0002395
CUST00965,SESS0002396
CUST00966,SESS0002397
CUST00966,SESS0002398
CUST00966,SESS0002399
CUST00966,SESS0002400
CUST00966,SESS0002401
CUST00967,SESS0002402
CUST00968,SESS0002403
CUST00969,SESS0002404
CUST00969,SESS0002405
CUST00969,SESS0002406
CUST00969,SESS0002407
CUST00969,SESS0002408
CUST00971,SESS0002409
CUST00972,SESS0002410
CUST00972,SESS0002411
CUST00972,SESS0002412
CUST00972,SESS0002413
CUST00972,SESS0002414
CUST00972,SESS0002415
CUST00972,SESS0002416
CUST00973,SESS0002417
CUST00973,SESS0002418
CUST00973,SESS0002419
CUST00973,SESS0002420
CUST00973,SESS0002421
CUST00974,SESS0002422
CUST00975,SESS0002423
CUST00975,SESS0002424
CUST00975,SESS0002425
CUST00975,SESS0002426
CUST00976,SESS0002427
CUST00976,SESS0002428
CUST00977,SESS0002429
CUST00977,SESS0002430
CUST00977,SESS0002431
CUST00977,SESS0002432
CUST00977,SESS0002433
CUST00978,SESS0002434
CUST00978,SESS0002435
CUST00979,SESS0002436
CUST00979,SESS0002437
CUST00979,SESS0002438
CUST00983,SESS0002439
CUST00983,SESS0002440
CUST00984,SESS0002441
CUST00984,SESS0002442
CUST00984,SESS0002443
CUST00985,SESS0002444
CUST00985,SESS0002445
CUST00985,SESS0002446
CUST00985,SESS0002447
CUST00986,SESS0002448
CUST00987,SESS0002449
CUST00987,SESS0002450
CUST00987,SESS0002451
CUST00987,SESS0002452
CUST00988,SESS0002453
CUST00988,SESS0002454
CUST00988,SESS0002455
CUST00988,SESS0002456
CUST00988,SESS0002457
CUST00988,SESS0002458
CUST00988,SESS0002459
CUST00991,SESS0002460
CUST00991,SESS0002461
CUST00992,SESS0002462
CUST00993,SESS0002463
CUST00993,SESS0002464
CUST00994,SESS0002465
CUST00994,SESS0002466
CUST00998,SESS0002467
CUST00998,SESS0002468
CUST00998,SESS0002469
CUST00998,SESS0002470
CUST00998,SESS0002471
CUST00998,SESS0002472
CUST00998,SESS0002473
CUST00998,SESS0002474
CUST01000,SESS0002475
CUST01000,SESS0002476
CUST01001,SESS0002477
CUST01001,SESS0002478
CUST01001,SESS0002479
CUST01001,SESS0002480
CUST01001,SESS0002481
CUST01001,SESS0002482
CUST01001,SESS0002483
CUST01001,SESS0002484
CUST01002,SESS0002485
CUST01002,SESS0002486
CUST01003,SESS0002487
CUST01003,SESS0002488
CUST01003,SESS0002489
CUST01003,SESS0002490
CUST01003,SESS0002491
CUST01003,SESS0002492
CUST01004,SESS0002493
CUST01004,SESS0002494
CUST01004,SESS0002495
CUST01004,SESS0002496
CUST01005,SESS0002497
CUST01005,SESS0002498
CUST01005,SESS0002499
CUST01005,SESS0002500
CUST01005,SESS0002501
CUST01005,SESS0002502
CUST01008,SESS0002503
CUST01008,SESS0002504
CUST01008,SESS0002505
CUST01008,SESS0002506
CUST01009,SESS0002507
CUST01010,SESS0002508
CUST01010,SESS0002509
CUST01011,SESS0002510
CUST01011,SESS0002511
CUST01011,SESS0002512
CUST01012,SESS0002513
CUST01012,SESS0002514
CUST01012,SESS0002515
CUST01012,SESS0002516
CUST01012,SESS0002517
CUST01013,SESS0002518
CUST01014,SESS0002519
CUST01014,SESS0002520
CUST01014,SESS0002521
CUST01015,SESS0002522
CUST01015,SESS0002523
CUST01015,SESS0002524
CUST01016,SESS0002525
CUST01016,SESS0002526
CUST01016,SESS0002527
CUST01016,SESS0002528
CUST01017,SESS0002529
CUST01017,SESS0002530
CUST01017,SESS0002531
CUST01019,SESS0002532
CUST01019,SESS0002533
CUST01019,SESS0002534
CUST01020,SESS0002535
CUST01020,SESS0002536
CUST01020,SESS0002537
CUST01021,SESS0002538
CUST01023,SESS0002539
CUST01024,SESS0002540
CUST01024,SESS0002541
CUST01025,SESS0002542
CUST01025,SESS0002543
CUST01025,SESS0002544
CUST01026,SESS0002545
CUST01026,SESS0002546
CUST01027,SESS0002547
CUST01027,SESS0002548
CUST01028,SESS0002549
CUST01028,SESS0002550
CUST01028,SESS0002551
CUST01030,SESS0002552
CUST01030,SESS0002553
CUST01030,SESS0002554
CUST01032,SESS0002555
CUST01032,SESS0002556
CUST01033,SESS0002557
CUST01033,SESS0002558
CUST01033,SESS0002559
CUST01034,SESS0002560
CUST01035,SESS0002561
CUST01035,SESS0002562
CUST01035,SESS0002563
CUST01035,SESS0002564
CUST01036,SESS0002565
CUST01036,SESS0002566
CUST01036,SESS0002567
CUST01036,SESS0002568
CUST01036,SESS0002569
CUST01037,SESS0002570
CUST01037,SESS0002571
CUST01037,SESS0002572
CUST01037,SESS0002573
CUST01037,SESS0002574
CUST01037,SESS0002575
CUST01037,SESS0002576
CUST01037,SESS0002577
CUST01038,SESS0002578
CUST01038,SESS0002579
CUST01039,SESS0002580
CUST01039,SESS0002581
CUST01039,SESS0002582
CUST01040,SESS0002583
CUST01040,SESS0002584
CUST01040,SESS0002585
CUST01041,SESS0002586
CUST01041,SESS0002587
CUST01041,SESS0002588
CUST01042,SESS0002589
CUST01042,SESS0002590
CUST01043,SESS0002591
CUST01043,SESS0002592
CUST01043,SESS0002593
CUST01043,SESS0002594
CUST01043,SESS0002595
CUST01044,SESS0002596
CUST01044,SESS0002597
CUST01044,SESS0002598
CUST01045,SESS0002599
CUST01045,SESS0002600
CUST01045,SESS0002601
CUST01045,SESS0002602
CUST01045,SESS0002603
CUST01045,SESS0002604
CUST01045,SESS0002605
CUST01045,SESS0002606
CUST01045,SESS0002607
CUST01045,SESS0002608
CUST01046,SESS0002609
CUST01046,SESS0002610
CUST01047,SESS0002611
CUST01047,SESS0002612
CUST01048,SESS0002613
CUST01048,SESS0002614
CUST01050,SESS0002615
CUST01050,SESS0002616
CUST01050,SESS0002617
CUST01051,SESS0002618
CUST01051,SESS0002619
CUST01051,SESS0002620
CUST01051,SESS0002621
CUST01052,SESS0002622
CUST01052,SESS0002623
CUST01052,SESS0002624
CUST01052,SESS0002625
CUST01053,SESS0002626
CUST01053,SESS0002627
CUST01053,SESS0002628
CUST01053,SESS0002629
CUST01053,SESS0002630
CUST01054,SESS0002631
CUST01054,SESS0002632
CUST01054,SESS0002633
CUST01054,SESS0002634
CUST01055,SESS0002635
CUST01055,SESS0002636
CUST01056,SESS0002637
CUST01056,SESS0002638
CUST01056,SESS0002639
CUST01056,SESS0002640
CUST01058,SESS0002641
CUST01058,SESS0002642
CUST01058,SESS0002643
CUST01059,SESS0002644
CUST01059,SESS0002645
CUST01059,SESS0002646
CUST01062,SESS0002647
CUST01063,SESS0002648
CUST01063,SESS0002649
CUST01063,SESS0002650
CUST01064,SESS0002651
CUST01065,SESS0002652
CUST01066,SESS0002653
CUST01066,SESS0002654
CUST01067,SESS0002655
CUST01067,SESS0002656
CUST01067,SESS0002657
CUST01067,SESS0002658
CUST01068,SESS0002659
CUST01068,SESS0002660
CUST01068,SESS0002661
CUST01068,SESS0002662
CUST01068,SESS0002663
CUST01069,SESS0002664
CUST01069,SESS0002665
CUST01069,SESS0002666
CUST01070,SESS0002667
CUST01071,SESS0002668
CUST01071,SESS0002669
CUST01072,SESS0002670
CUST01073,SESS0002671
CUST01073,SESS0002672
CUST01073,SESS0002673
CUST01073,SESS0002674
CUST01076,SESS0002675
CUST01076,SESS0002676
CUST01076,SESS0002677
CUST01077,SESS0002678
CUST01077,SESS0002679
CUST01077,SESS0002680
CUST01078,SESS0002681
CUST01079,SESS0002682
CUST01079,SESS0002683
CUST01079,SESS0002684
CUST01080,SESS0002685
CUST01080,SESS0002686
CUST01080,SESS0002687
CUST01080,SESS0002688
CUST01080,SESS0002689
CUST01084,SESS0002690
CUST01084,SESS0002691
CUST01084,SESS0002692
CUST01085,SESS0002693
CUST01086,SESS0002694
CUST01087,SESS0002695
CUST01089,SESS0002696
CUST01089,SESS0002697
CUST01089,SESS0002698
CUST01090,SESS0002699
CUST01090,SESS0002700
CUST01090,SESS0002701
CUST01090,SESS0002702
CUST01091,SESS0002703
CUST01091,SESS0002704
CUST01091,SESS0002705
CUST01091,SESS0002706
CUST01092,SESS0002707
CUST01092,SESS0002708
CUST01092,SESS0002709
CUST01093,SESS0002710
CUST01093,SESS0002711
CUST01093,SESS0002712
CUST01093,SESS0002713
CUST01094,SESS0002714
CUST01094,SESS0002715
CUST01094,SESS0002716
CUST01094,SESS0002717
CUST01095,SESS0002718
CUST01095,SESS0002719
CUST01095,SESS0002720
CUST01096,SESS0002721
CUST01096,SESS0002722
CUST01096,SESS0002723
CUST01096,SESS0002724
CUST01096,SESS0002725
CUST01097,SESS0002726
CUST01097,SESS0002727
CUST01098,SESS0002728
CUST01100,SESS0002729
CUST01100,SESS0002730
CUST01101,SESS0002731
CUST01101,SESS0002732
CUST01101,SESS0002733
CUST01102,SESS0002734
CUST01102,SESS0002735
CUST01102,SESS0002736
CUST01103,SESS0002737
CUST01104,SESS0002738
CUST01105,SESS0002739
CUST01105,SESS0002740
CUST01105,SESS0002741
CUST01105,SESS0002742
CUST01105,SESS0002743
CUST01105,SESS0002744
CUST01106,SESS0002745
CUST01107,SESS0002746
CUST01107,SESS0002747
CUST01107,SESS0002748
CUST01107,SESS0002749
CUST01108,SESS0002750
CUST01108,SESS0002751
CUST01108,SESS0002752
CUST01109,SESS0002753
CUST01109,SESS0002754
CUST01110,SESS0002755
CUST01111,SESS0002756
CUST01111,SESS0002757
CUST01111,SESS0002758
CUST01111,SESS0002759
CUST01111,SESS0002760
CUST01112,SESS0002761
CUST01114,SESS0002762
CUST01114,SESS0002763
CUST01116,SESS0002764
CUST01116,SESS0002765
CUST01116,SESS0002766
CUST01116,SESS0002767
CUST01116,SESS0002768
CUST01116,SESS0002769
CUST01116,SESS0002770
CUST01117,SESS0002771
CUST01117,SESS0002772
CUST01117,SESS0002773
CUST01117,SESS0002774
CUST01117,SESS0002775
CUST01117,SESS0002776
CUST01117,SESS0002777
CUST01119,SESS0002778
CUST01119,SESS0002779
CUST01119,SESS0002780
CUST01119,SESS0002781
CUST01119,SESS0002782
CUST01119,SESS0002783
CUST01119,SESS0002784
CUST01119,SESS0002785
CUST01119,SESS0002786
CUST01119,SESS0002787
CUST01121,SESS0002788
CUST01122,SESS0002789
CUST01122,SESS0002790
CUST01122,SESS0002791
CUST01122,SESS0002792
CUST01123,SESS0002793
CUST01124,SESS0002794
CUST01125,SESS0002795
CUST01125,SESS0002796
CUST01125,SESS0002797
CUST01125,SESS0002798
CUST01126,SESS0002799
CUST01126,SESS0002800
CUST01126,SESS0002801
CUST01127,SESS0002802
CUST01127,SESS0002803
CUST01128,SESS0002804
CUST01128,SESS0002805
CUST01129,SESS0002806
CUST01129,SESS0002807
CUST01129,SESS0002808
CUST01129,SESS0002809
CUST01130,SESS0002810
CUST01130,SESS0002811
CUST01131,SESS0002812
CUST01131,SESS0002813
CUST01131,SESS0002814
CUST01132,SESS0002815
CUST01132,SESS0002816
CUST01133,SESS0002817
CUST01133,SESS0002818
CUST01133,SESS0002819
CUST01133,SESS0002820
CUST01134,SESS0002821
CUST01134,SESS0002822
CUST01136,SESS0002823
CUST01137,SESS0002824
CUST01137,SESS0002825
CUST01137,SESS0002826
CUST01138,SESS0002827
CUST01138,SESS0002828
CUST01138,SESS0002829
CUST01138,SESS0002830
CUST01138,SESS0002831
CUST01138,SESS0002832
CUST01138,SESS0002833
CUST01138,SESS0002834
CUST01139,SESS0002835
CUST01139,SESS0002836
CUST01140,SESS0002837
CUST01140,SESS0002838
CUST01140,SESS0002839
CUST01140,SESS0002840
CUST01141,SESS0002841
CUST01141,SESS0002842
CUST01144,SESS0002843
CUST01144,SESS0002844
CUST01144,SESS0002845
CUST01144,SESS0002846
CUST01145,SESS0002847
CUST01146,SESS0002848
CUST01146,SESS0002849
CUST01146,SESS0002850
CUST01146,SESS0002851
CUST01147,SESS0002852
CUST01149,SESS0002853
CUST01149,SESS0002854
CUST01149,SESS0002855
CUST01149,SESS0002856
CUST01151,SESS0002857
CUST01151,SESS0002858
CUST01151,SESS0002859
CUST01151,SESS0002860
CUST01153,SESS0002861
CUST01153,SESS0002862
CUST01153,SESS0002863
CUST01153,SESS0002864
CUST01153,SESS0002865
CUST01153,SESS0002866
CUST01154,SESS0002867
CUST01154,SESS0002868
CUST01154,SESS0002869
CUST01155,SESS0002870
CUST01156,SESS0002871
CUST01156,SESS0002872
CUST01156,SESS0002873
CUST01156,SESS0002874
CUST01156,SESS0002875
CUST01157,SESS0002876
CUST01157,SESS0002877
CUST01157,SESS0002878
CUST01157,SESS0002879
CUST01157,SESS0002880
CUST01157,SESS0002881
CUST01157,SESS0002882
CUST01158,SESS0002883
CUST01158,SESS0002884
CUST01158,SESS0002885
CUST01158,SESS0002886
CUST01158,SESS0002887
CUST01158,SESS0002888
CUST01159,SESS0002889
CUST01159,SESS0002890
CUST01160,SESS0002891
CUST01161,SESS0002892
CUST01161,SESS0002893
CUST01161,SESS0002894
CUST01162,SESS0002895
CUST01163,SESS0002896
CUST01164,SESS0002897
CUST01164,SESS0002898
CUST01165,SESS0002899
CUST01165,SESS0002900
CUST01165,SESS0002901
CUST01165,SESS0002902
CUST01167,SESS0002903
CUST01167,SESS0002904
CUST01168,SESS0002905
CUST01170,SESS0002906
CUST01170,SESS0002907
CUST01170,SESS0002908
CUST01171,SESS0002909
CUST01171,SESS0002910
CUST01171,SESS0002911
CUST01173,SESS0002912
CUST01173,SESS0002913
CUST01173,SESS0002914
CUST01173,SESS0002915
CUST01173,SESS0002916
CUST01174,SESS0002917
CUST01175,SESS0002918
CUST01176,SESS0002919
CUST01176,SESS0002920
CUST01177,SESS0002921
CUST01177,SESS0002922
CUST01177,SESS0002923
CUST01177,SESS0002924
CUST01177,SESS0002925
CUST01177,SESS0002926
CUST01178,SESS0002927
CUST01178,SESS0002928
CUST01179,SESS0002929
CUST01179,SESS0002930
CUST01180,SESS0002931
CUST01180,SESS0002932
CUST01181,SESS0002933
CUST01182,SESS0002934
CUST01182,SESS0002935
CUST01182,SESS0002936
CUST01182,SESS0002937
CUST01182,SESS0002938
CUST01182,SESS0002939
CUST01182,SESS0002940
CUST01182,SESS0002941
CUST01182,SESS0002942
CUST01183,SESS0002943
CUST01183,SESS0002944
CUST01183,SESS0002945
CUST01183,SESS0002946
CUST01183,SESS0002947
CUST01184,SESS0002948
CUST01185,SESS0002949
CUST01185,SESS0002950
CUST01185,SESS0002951
CUST01186,SESS0002952
CUST01187,SESS0002953
CUST01187,SESS0002954
CUST01187,SESS0002955
CUST01187,SESS0002956
CUST01187,SESS0002957
CUST01189,SESS0002958
CUST01189,SESS0002959
CUST01189,SESS0002960
CUST01190,SESS0002961
CUST01192,SESS0002962
CUST01192,SESS0002963
CUST01192,SESS0002964
CUST01194,SESS0002965
CUST01196,SESS0002966
CUST01196,SESS0002967
CUST01197,SESS0002968
CUST01197,SESS0002969
CUST01197,SESS0002970
CUST01197,SESS0002971
CUST01197,SESS0002972
CUST01197,SESS0002973
CUST01197,SESS0002974
CUST01197,SESS0002975
CUST01198,SESS0002976
CUST01200,SESS0002977
CUST01200,SESS0002978
CUST01201,SESS0002979
CUST01201,SESS0002980
CUST01201,SESS0002981
CUST01202,SESS0002982
CUST01202,SESS0002983
CUST01202,SESS0002984
CUST01202,SESS0002985
CUST01204,SESS0002986
CUST01205,SESS0002987
CUST01205,SESS0002988
CUST01205,SESS0002989
CUST01206,SESS0002990
CUST01206,SESS0002991
CUST01206,SESS0002992
CUST01207,SESS0002993
CUST01207,SESS0002994
CUST01207,SESS0002995
CUST01208,SESS0002996
CUST01208,SESS0002997
CUST01208,SESS0002998
CUST01209,SESS0002999
CUST01209,SESS0003000
CUST01209,SESS0003001
CUST01210,SESS0003002
CUST01211,SESS0003003
CUST01214,SESS0003004
CUST01214,SESS0003005
CUST01215,SESS0003006
CUST01215,SESS0003007
CUST01215,SESS0003008
CUST01216,SESS0003009
CUST01216,SESS0003010
CUST01216,SESS0003011
CUST01217,SESS0003012
CUST01217,SESS0003013
CUST01217,SESS0003014
CUST01217,SESS0003015
CUST01217,SESS0003016
CUST01218,SESS0003017
CUST01218,SESS0003018
CUST01218,SESS0003019
CUST01218,SESS0003020
CUST01218,SESS0003021
CUST01219,SESS0003022
CUST01219,SESS0003023
CUST01220,SESS0003024
CUST01220,SESS0003025
CUST01220,SESS0003026
CUST01220,SESS0003027
CUST01220,SESS0003028
CUST01220,SESS0003029
CUST01220,SESS0003030
CUST01220,SESS0003031
CUST01221,SESS0003032
CUST01221,SESS0003033
CUST01221,SESS0003034
CUST01222,SESS0003035
CUST01222,SESS0003036
CUST01222,SESS0003037
CUST01222,SESS0003038
CUST01223,SESS0003039
CUST01225,SESS0003040
CUST01225,SESS0003041
CUST01225,SESS0003042
CUST01227,SESS0003043
CUST01228,SESS0003044
CUST01228,SESS0003045
CUST01228,SESS0003046
CUST01228,SESS0003047
CUST01229,SESS0003048
CUST01230,SESS0003049
CUST01230,SESS0003050
CUST01230,SESS0003051
CUST01230,SESS0003052
CUST01230,SESS0003053
CUST01230,SESS0003054
CUST01230,SESS0003055
CUST01231,SESS0003056
CUST01231,SESS0003057
CUST01232,SESS0003058
CUST01232,SESS0003059
CUST01232,SESS0003060
CUST01233,SESS0003061
CUST01234,SESS0003062
CUST01234,SESS0003063
CUST01235,SESS0003064
CUST01235,SESS0003065
CUST01235,SESS0003066
CUST01236,SESS0003067
CUST01236,SESS0003068
CUST01236,SESS0003069
CUST01236,SESS0003070
CUST01237,SESS0003071
CUST01237,SESS0003072
CUST01237,SESS0003073
CUST01238,SESS0003074
CUST01238,SESS0003075
CUST01239,SESS0003076
CUST01240,SESS0003077
CUST01240,SESS0003078
CUST01240,SESS0003079
CUST01240,SESS0003080
CUST01240,SESS0003081
CUST01241,SESS0003082
CUST01241,SESS0003083
CUST01242,SESS0003084
CUST01243,SESS0003085
CUST01244,SESS0003086
CUST01244,SESS0003087
CUST01244,SESS0003088
CUST01245,SESS0003089
CUST01246,SESS0003090
CUST01246,SESS0003091
CUST01246,SESS0003092
CUST01246,SESS0003093
CUST01248,SESS0003094
CUST01248,SESS0003095
CUST01249,SESS0003096
CUST01250,SESS0003097
CUST01251,SESS0003098
CUST01251,SESS0003099
CUST01251,SESS0003100
CUST01251,SESS0003101
CUST01251,SESS0003102
CUST01251,SESS0003103
CUST01251,SESS0003104
CUST01251,SESS0003105
CUST01252,SESS0003106
CUST01252,SESS0003107
CUST01252,SESS0003108
CUST01252,SESS0003109
CUST01252,SESS0003110
CUST01252,SESS0003111
CUST01253,SESS0003112
CUST01253,SESS0003113
CUST01253,SESS0003114
CUST01254,SESS0003115
CUST01255,SESS0003116
CUST01255,SESS0003117
CUST01255,SESS0003118
CUST01255,SESS0003119
CUST01256,SESS0003120
CUST01256,SESS0003121
CUST01257,SESS0003122
CUST01259,SESS0003123
CUST01259,SESS0003124
CUST01259,SESS0003125
CUST01260,SESS0003126
CUST01261,SESS0003127
CUST01261,SESS0003128
CUST01261,SESS0003129
CUST01263,SESS0003130
CUST01263,SESS0003131
CUST01263,SESS0003132
CUST01263,SESS0003133
CUST01263,SESS0003134
CUST01264,SESS0003135
CUST01265,SESS0003136
CUST01265,SESS0003137
CUST01265,SESS0003138
CUST01265,SESS0003139
CUST01267,SESS0003140
CUST01267,SESS0003141
CUST01267,SESS0003142
CUST01267,SESS0003143
CUST01267,SESS0003144
CUST01270,SESS0003145
CUST01270,SESS0003146
CUST01270,SESS0003147
CUST01270,SESS0003148
CUST01270,SESS0003149
CUST01271,SESS0003150
CUST01272,SESS0003151
CUST01272,SESS0003152
CUST01272,SESS0003153
CUST01273,SESS0003154
CUST01273,SESS0003155
CUST01273,SESS0003156
CUST01273,SESS0003157
CUST01273,SESS0003158
CUST01273,SESS0003159
CUST01273,SESS0003160
CUST01274,SESS0003161
CUST01275,SESS0003162
CUST01275,SESS0003163
CUST01276,SESS0003164
CUST01276,SESS0003165
CUST01276,SESS0003166
CUST01277,SESS0003167
CUST01278,SESS0003168
CUST01278,SESS0003169
CUST01278,SESS0003170
CUST01279,SESS0003171
CUST01280,SESS0003172
CUST01280,SESS0003173
CUST01280,SESS0003174
CUST01280,SESS0003175
CUST01280,SESS0003176
CUST01280,SESS0003177
CUST01281,SESS0003178
CUST01281,SESS0003179
CUST01282,SESS0003180
CUST01282,SESS0003181
CUST01283,SESS0003182
CUST01284,SESS0003183
CUST01287,SESS0003184
CUST01287,SESS0003185
CUST01288,SESS0003186
CUST01288,SESS0003187
CUST01288,SESS0003188
CUST01289,SESS0003189
CUST01289,SESS0003190
CUST01289,SESS0003191
CUST01291,SESS0003192
CUST01291,SESS0003193
CUST01292,SESS0003194
CUST01292,SESS0003195
CUST01292,SESS0003196
CUST01292,SESS0003197
CUST01293,SESS0003198
CUST01294,SESS0003199
CUST01294,SESS0003200
CUST01294,SESS0003201
CUST01295,SESS0003202
CUST01295,SESS0003203
CUST01295,SESS0003204
CUST01295,SESS0003205
CUST01296,SESS0003206
CUST01297,SESS0003207
CUST01297,SESS0003208
CUST01297,SESS0003209
CUST01297,SESS0003210
CUST01298,SESS0003211
CUST01301,SESS0003212
CUST01301,SESS0003213
CUST01301,SESS0003214
CUST01302,SESS0003215
CUST01302,SESS0003216
CUST01302,SESS0003217
CUST01304,SESS0003218
CUST01304,SESS0003219
CUST01307,SESS0003220
CUST01307,SESS0003221
CUST01308,SESS0003222
CUST01308,SESS0003223
CUST01309,SESS0003224
CUST01309,SESS0003225
CUST01309,SESS0003226
CUST01309,SESS0003227
